BataryaGucu,Bluetooth,MikroislemciHizi,CiftHat,OnKameraMP,4G,DahiliBellek,Kalinlik,Agirlik,CekirdekSayisi,ArkaKameraMP,CozunurlukYükseklik,CozunurlukGenislik,RAM,BataryaOmru,3G,Dokunmatik,WiFi,FiyatAraligi,Renk
527,Yok,0.7,Var,4.0,Yok,53,0.9,128,1,11,67,1924,1302.0,13,Yok,Yok,Yok,Çok Ucuz,Beyaz
932,Yok,1.3,Yok,1.0,Yok,64,0.7,154,7,2,1176,1224,3817.0,9,Var,Var,Var,Pahalı,Sarı
1558,Var,2.5,Yok,2.0,Var,32,0.1,114,5,3,322,1385,878.0,17,Var,Var,Var,Çok Ucuz,Gri
1156,Var,1.2,Var,0.0,Var,50,0.8,159,2,0,322,547,470.0,15,Var,Var,Yok,Çok Ucuz,Mavi
587,Var,2.3,Var,4.0,Yok,6,0.7,170,1,16,612,1793,2777.0,14,Var,Var,Yok,Normal,Kahverengi
1315,Var,2.6,Yok,7.0,Yok,64,0.8,128,7,16,59,575,3278.0,13,Yok,Yok,Yok,Normal,Turkuaz
1763,Yok,0.5,Var,12.0,Yok,10,0.2,184,3,19,238,1893,792.0,13,Var,Yok,Var,Çok Ucuz,Beyaz
1883,Var,2.7,Var,6.0,Var,30,0.5,95,2,10,531,791,3724.0,20,Var,Var,Var,Pahalı,Gri
502,Yok,1.5,Var,7.0,Yok,37,0.2,199,2,12,705,1810,1649.0,14,Yok,Var,Yok,Ucuz,Yeşil
748,Yok,1.4,Yok,0.0,Yok,25,1.0,110,7,14,88,709,1974.0,13,Yok,Var,Var,Ucuz,Turkuaz
1309,Yok,1.1,Var,0.0,Yok,33,0.5,100,4,14,557,1402,2334.0,11,Var,Yok,Var,Normal,Turkuaz
879,Var,2.5,Yok,11.0,Var,14,0.7,83,6,15,403,1105,349.0,2,Var,Yok,Var,Çok Ucuz,Gri
1190,Yok,2.0,Var,0.0,Yok,40,0.2,93,5,1,1399,1646,3610.0,9,Yok,Yok,Var,Pahalı,Gri
817,Yok,1.3,Yok,0.0,Yok,11,0.5,144,3,11,722,766,2039.0,19,Yok,Var,Yok,Ucuz,Pembe
1720,Yok,1.6,Yok,18.0,Var,2,0.8,188,5,20,334,896,2522.0,2,Var,Yok,Var,Normal,Turkuaz
797,Var,1.5,Var,4.0,Yok,18,0.6,81,8,20,888,1466,2052.0,14,Var,Var,Var,Ucuz,Beyaz
720,Var,1.4,Var,0.0,Var,61,0.6,96,7,8,1347,1733,2799.0,15,Var,Yok,Var,Pahalı,Yeşil
989,Var,2.0,Yok,4.0,Yok,17,0.2,166,3,19,256,1394,3892.0,19,Var,Var,Yok,Pahalı,Pembe
858,Yok,2.2,Yok,1.0,Yok,50,0.1,84,1,2,528,1416,3978.0,3,Var,Var,Yok,Pahalı,Beyaz
832,Var,0.5,Var,1.0,Var,5,0.1,165,5,2,9,1944,3946.0,14,Var,Var,Var,Pahalı,Siyah
649,Var,1.4,Yok,4.0,Var,19,0.8,190,7,12,344,1551,739.0,2,Var,Var,Yok,Çok Ucuz,Gri
1546,Var,0.5,Var,3.0,Var,6,0.2,101,1,4,91,1317,3521.0,9,Var,Yok,Yok,Pahalı,Mavi
509,Var,0.6,Var,2.0,Var,9,0.1,93,5,15,1137,1224,513.0,12,Var,Yok,Yok,Çok Ucuz,Kırmızı
1940,Var,1.0,Var,0.0,Var,5,0.2,194,4,1,588,1809,820.0,3,Var,Var,Var,Ucuz,Pembe
1893,Var,0.5,Var,1.0,Yok,23,0.1,179,8,3,1203,1432,1482.0,17,Yok,Var,Yok,Normal,Beyaz
1821,Yok,0.9,Yok,9.0,Var,12,0.3,114,1,18,97,1803,2430.0,6,Var,Var,Var,Normal,Pembe
875,Var,1.4,Var,1.0,Var,43,0.6,104,8,3,902,969,3396.0,18,Var,Yok,Yok,Pahalı,Mavi
920,Yok,2.1,Var,5.0,Yok,25,0.4,115,7,14,209,1078,785.0,5,Yok,Var,Var,Çok Ucuz,Siyah
1897,Yok,3.0,Yok,1.0,Var,21,0.5,192,8,2,1311,1935,273.0,3,Var,Var,Var,Çok Ucuz,Mavi
808,Yok,2.3,Yok,3.0,Yok,45,0.8,161,1,9,526,1324,3431.0,13,Yok,Var,Var,Pahalı,Yeşil
1814,Yok,1.4,Var,1.0,Var,9,0.4,141,2,2,756,786,3556.0,16,Var,Yok,Yok,Pahalı,Turuncu
1872,Var,1.9,Yok,5.0,Yok,35,0.6,111,3,14,1546,1879,2419.0,19,Yok,Yok,Yok,Pahalı,Kırmızı
1128,Var,1.4,Yok,12.0,Yok,53,0.4,84,5,14,609,1370,2982.0,12,Var,Var,Yok,Pahalı,Kırmızı
970,Var,1.3,Var,5.0,Yok,59,0.2,84,7,19,1765,1786,3675.0,12,Yok,Yok,Yok,Pahalı,Pembe
1342,Yok,2.8,Yok,1.0,Yok,50,0.1,173,1,8,127,620,2644.0,11,Yok,Var,Var,Normal,Sarı
1027,Yok,0.5,Yok,2.0,Var,64,0.9,103,2,7,1698,1747,3786.0,12,Var,Yok,Yok,Pahalı,Gri
1753,Yok,0.7,Yok,4.0,Yok,40,0.6,191,4,11,1652,1983,1112.0,15,Var,Var,Var,Ucuz,Pembe
508,Var,1.3,Yok,1.0,Yok,50,0.7,82,5,9,102,1195,2175.0,14,Yok,Yok,Var,Ucuz,Siyah
531,Yok,1.1,Yok,10.0,Yok,63,0.7,189,7,14,145,1903,2958.0,19,Yok,Var,Yok,Normal,Yeşil
1672,Var,1.7,Var,1.0,Var,44,0.5,172,8,4,1250,1435,1348.0,7,Var,Var,Var,Ucuz,Pembe
995,Yok,1.3,Var,1.0,Yok,10,0.1,104,4,3,258,1889,609.0,5,Var,Yok,Var,Çok Ucuz,Gri
1812,Var,1.3,Var,4.0,Var,42,1.0,162,7,15,380,1550,3338.0,11,Var,Var,Var,Pahalı,Turkuaz
601,Var,1.7,Var,3.0,Var,6,0.8,169,4,11,818,1827,2651.0,9,Var,Yok,Var,Normal,Turuncu
1730,Yok,2.0,Var,0.0,Var,20,0.1,143,4,10,418,1023,1595.0,12,Var,Var,Yok,Ucuz,Mavi
909,Var,1.4,Yok,0.0,Yok,53,0.3,82,8,0,635,973,3187.0,4,Var,Yok,Yok,Normal,Mor
1221,Yok,0.5,Yok,1.0,Var,28,0.5,139,1,7,1895,1976,2438.0,10,Var,Var,Var,Pahalı,Turkuaz
1836,Var,2.1,Var,0.0,Var,30,0.2,184,7,15,276,1230,3072.0,5,Var,Var,Yok,Pahalı,Sarı
1582,Yok,2.8,Yok,2.0,Var,44,0.5,112,6,13,1486,1797,3890.0,10,Var,Var,Var,Pahalı,Kahverengi
1039,Yok,1.3,Yok,0.0,Var,12,0.8,200,8,0,1428,1827,1619.0,10,Var,Var,Var,Ucuz,Mor
1215,Yok,1.0,Yok,4.0,Yok,16,0.1,130,4,8,454,1473,2632.0,15,Yok,Yok,Var,Normal,Sarı
1331,Yok,0.5,Yok,8.0,Yok,55,0.9,146,3,15,1162,1531,1732.0,11,Var,Yok,Var,Ucuz,Gri
820,Yok,0.5,Var,2.0,Yok,58,0.3,160,4,4,468,694,1284.0,17,Yok,Yok,Var,Çok Ucuz,Kırmızı
1702,Var,2.3,Yok,12.0,Var,52,0.5,145,2,15,1397,1491,2501.0,4,Var,Yok,Yok,Pahalı,Beyaz
1597,Var,0.9,Yok,4.0,Var,4,0.5,85,1,19,880,1145,2130.0,15,Var,Var,Yok,Normal,Beyaz
612,Var,0.7,Yok,6.0,Yok,35,0.6,181,5,12,1294,1337,3169.0,6,Yok,Yok,Yok,Normal,Yeşil
1449,Yok,0.8,Var,3.0,Var,10,0.2,144,1,12,1518,1883,1032.0,8,Var,Var,Var,Ucuz,Sarı
586,Yok,2.8,Yok,2.0,Yok,15,0.2,83,3,11,241,854,2592.0,3,Yok,Yok,Yok,Ucuz,Kahverengi
877,Yok,1.5,Var,0.0,Var,17,0.1,195,7,0,1064,1985,2004.0,9,Var,Var,Var,Ucuz,Yeşil
1218,Var,2.8,Var,3.0,Yok,39,0.8,150,7,14,1122,1746,1667.0,12,Yok,Yok,Yok,Ucuz,Yeşil
627,Var,1.6,Var,3.0,Var,12,0.2,131,7,17,447,819,2476.0,10,Var,Yok,Yok,Ucuz,Siyah
1547,Var,2.9,Yok,2.0,Yok,57,0.4,114,1,3,347,957,1620.0,19,Yok,Var,Var,Ucuz,Mavi
1159,Var,2.8,Yok,5.0,Var,18,0.5,83,1,7,681,723,2246.0,3,Var,Var,Yok,Ucuz,Mor
874,Yok,1.3,Yok,5.0,Yok,8,0.5,185,1,20,442,1248,582.0,15,Yok,Yok,Yok,Çok Ucuz,Kırmızı
557,Yok,0.5,Var,3.0,Yok,17,0.2,89,6,4,322,710,2623.0,16,Yok,Yok,Yok,Ucuz,Mavi
852,Yok,1.0,Var,4.0,Var,62,0.7,104,7,13,293,1159,2253.0,7,Var,Var,Yok,Ucuz,Mavi
1974,Yok,1.0,Yok,4.0,Yok,24,0.3,80,7,13,250,545,861.0,6,Var,Yok,Var,Çok Ucuz,Mavi
1958,Var,1.9,Var,0.0,Yok,4,0.2,190,2,3,304,637,1409.0,3,Yok,Yok,Yok,Ucuz,Gri
1300,Var,0.5,Yok,5.0,Yok,62,0.1,156,6,7,219,1037,874.0,10,Var,Var,Yok,Çok Ucuz,Gri
708,Yok,1.9,Yok,0.0,Yok,26,0.3,116,7,1,206,620,1419.0,16,Var,Var,Var,Çok Ucuz,Pembe
1163,Var,2.1,Var,0.0,Var,19,0.9,132,2,1,728,818,2940.0,15,Var,Yok,Var,Normal,Turkuaz
1944,Var,0.5,Yok,5.0,Var,36,0.1,197,6,18,1060,1970,584.0,13,Var,Var,Yok,Ucuz,Yeşil
973,Yok,0.5,Var,5.0,Yok,53,0.5,196,5,7,105,588,1861.0,16,Yok,Var,Yok,Ucuz,Mor
1804,Yok,0.5,Yok,9.0,Var,22,0.6,153,7,19,1158,1244,3472.0,20,Var,Yok,Var,Pahalı,Turuncu
1023,Var,2.3,Var,5.0,Var,30,0.2,80,8,7,5,1744,2086.0,19,Var,Var,Var,Ucuz,Siyah
1837,Yok,1.0,Var,5.0,Var,12,0.9,103,8,6,1420,1539,2294.0,20,Var,Yok,Var,Pahalı,Kahverengi
1989,Var,2.9,Var,8.0,Yok,17,0.1,193,8,15,629,682,2369.0,18,Var,Var,Yok,Normal,Sarı
1191,Yok,1.3,Var,16.0,Var,26,0.8,84,1,20,681,683,1604.0,9,Var,Yok,Var,Ucuz,Turkuaz
1461,Yok,2.4,Var,3.0,Var,40,0.5,141,7,4,1265,1298,3799.0,4,Var,Yok,Yok,Pahalı,Yeşil
919,Yok,0.5,Var,11.0,Yok,13,0.3,159,1,15,275,570,1028.0,17,Var,Yok,Yok,Çok Ucuz,Beyaz
1117,Var,0.6,Var,0.0,Yok,31,0.2,146,2,7,1258,1627,2003.0,14,Yok,Var,Var,Normal,Pembe
1824,Var,1.9,Var,9.0,Var,2,0.7,103,1,14,50,1105,3958.0,19,Var,Var,Yok,Pahalı,Mavi
1436,Var,2.4,Var,3.0,Var,23,0.3,106,5,4,189,1411,2488.0,8,Var,Yok,Yok,Normal,Kahverengi
1686,Var,0.5,Var,4.0,Yok,28,0.8,182,5,8,599,1073,780.0,5,Yok,Yok,Yok,Çok Ucuz,Gri
942,Yok,1.4,Var,8.0,Yok,27,0.5,91,4,9,754,1532,587.0,13,Yok,Var,Var,Çok Ucuz,Mavi
904,Yok,1.6,Var,5.0,Var,14,0.2,102,8,9,56,760,1846.0,3,Var,Yok,Var,Ucuz,Turkuaz
1589,Yok,2.5,Yok,5.0,Var,51,0.8,195,1,18,810,1743,2612.0,16,Var,Yok,Yok,Normal,Pembe
1697,Yok,0.5,Yok,0.0,Var,60,0.1,90,4,0,88,1046,441.0,11,Var,Var,Yok,Çok Ucuz,Turkuaz
808,Yok,0.5,Var,0.0,Yok,8,0.1,192,4,1,618,1891,3762.0,12,Var,Yok,Var,Pahalı,Pembe
972,Var,1.3,Yok,8.0,Yok,44,0.7,82,7,10,297,589,3925.0,7,Yok,Var,Yok,Pahalı,Turkuaz
1208,Yok,2.9,Yok,5.0,Var,16,1.0,175,1,19,691,1028,2201.0,12,Var,Yok,Yok,Ucuz,Yeşil
1714,Yok,0.5,Var,7.0,Yok,31,0.4,120,2,10,287,627,3707.0,19,Yok,Yok,Var,Pahalı,Pembe
802,Yok,0.5,Var,3.0,Yok,43,0.6,153,5,6,527,734,3063.0,4,Yok,Var,Yok,Normal,Turkuaz
839,Yok,2.0,Var,0.0,Yok,14,0.4,175,7,3,564,1391,3835.0,11,Var,Yok,Yok,Pahalı,Turkuaz
819,Var,2.5,Var,0.0,Var,11,0.2,83,8,1,438,822,1094.0,15,Var,Yok,Yok,Çok Ucuz,Siyah
1175,Yok,0.6,Yok,10.0,Yok,25,0.1,145,2,12,137,1501,3153.0,12,Var,Yok,Yok,Normal,Gri
1759,Var,1.4,Yok,10.0,Var,15,0.4,101,4,13,382,1163,2107.0,16,Var,Var,Yok,Normal,Kahverengi
956,Yok,1.9,Var,1.0,Yok,42,0.1,133,7,11,403,1614,3700.0,7,Var,Var,Yok,Pahalı,Sarı
623,Yok,1.4,Var,0.0,Var,15,0.2,189,3,1,778,844,3510.0,18,Var,Yok,Var,Normal,Pembe
1439,Yok,0.9,Yok,12.0,Var,20,0.8,147,1,17,626,932,1790.0,15,Var,Yok,Var,Ucuz,Mavi
1414,Yok,2.6,Yok,1.0,Yok,27,0.6,137,4,20,804,1564,312.0,8,Yok,Yok,Var,Çok Ucuz,Turuncu
541,Var,2.3,Yok,4.0,Yok,51,0.4,200,8,17,1012,1226,403.0,12,Yok,Yok,Yok,Çok Ucuz,Turuncu
1414,Yok,2.0,Var,2.0,Yok,54,0.8,99,7,3,262,829,3799.0,7,Var,Yok,Var,Pahalı,Kırmızı
1012,Yok,0.5,Var,4.0,Yok,39,0.1,161,4,6,882,1195,2802.0,10,Var,Var,Yok,Normal,Pembe
1554,Yok,2.8,Var,7.0,Yok,23,0.1,105,6,18,699,1492,2184.0,20,Var,Yok,Var,Normal,Mavi
571,Yok,0.6,Yok,1.0,Var,43,0.5,141,3,8,224,783,2587.0,18,Var,Yok,Yok,Ucuz,Kırmızı
1195,Yok,2.0,Var,1.0,Var,23,0.1,82,4,9,163,1100,980.0,17,Var,Yok,Yok,Çok Ucuz,Yeşil
1853,Yok,0.5,Var,1.0,Yok,27,0.3,197,6,13,985,1005,1973.0,8,Var,Yok,Var,Normal,Mor
1512,Var,1.7,Yok,12.0,Yok,6,0.7,162,7,17,205,884,2335.0,7,Var,Var,Var,Normal,Kırmızı
1122,Yok,2.8,Yok,0.0,Yok,28,0.6,184,3,4,1578,1963,1402.0,3,Yok,Var,Yok,Ucuz,Pembe
1150,Var,0.5,Var,4.0,Var,27,1.0,134,1,17,234,1947,1610.0,16,Var,Yok,Yok,Ucuz,Sarı
1414,Var,2.2,Var,0.0,Var,49,0.5,101,4,1,130,887,2290.0,12,Var,Var,Yok,Ucuz,Kırmızı
896,Yok,1.0,Var,3.0,Var,4,0.3,111,1,4,1379,1469,1060.0,4,Var,Var,Var,Ucuz,Yeşil
1822,Yok,1.2,Yok,0.0,Yok,8,0.2,195,6,0,172,910,2577.0,8,Var,Var,Yok,Normal,Mavi
1205,Yok,0.5,Var,3.0,Yok,12,0.6,175,4,6,573,614,860.0,14,Var,Yok,Var,Çok Ucuz,Mor
1318,Var,2.4,Yok,1.0,Var,45,0.1,136,2,7,183,661,755.0,9,Var,Yok,Var,Çok Ucuz,Turuncu
1083,Var,2.9,Var,1.0,Var,39,1.0,173,8,2,523,542,3248.0,6,Var,Yok,Var,Normal,Gri
1632,Var,1.4,Yok,0.0,Yok,41,0.1,132,4,1,706,1623,2614.0,15,Var,Yok,Yok,Normal,Turuncu
1526,Yok,2.1,Yok,1.0,Var,23,0.2,117,7,8,718,751,2227.0,3,Var,Var,Yok,Normal,Turkuaz
935,Var,0.5,Var,3.0,Var,58,0.1,155,5,12,639,1087,2473.0,9,Var,Yok,Var,Normal,Mavi
1650,Yok,2.3,Yok,0.0,Var,38,0.7,89,1,1,773,881,324.0,2,Var,Var,Var,Çok Ucuz,Siyah
957,Var,2.5,Yok,4.0,Yok,7,0.8,107,5,10,1201,1485,1846.0,7,Var,Yok,Var,Ucuz,Pembe
1524,Yok,2.6,Var,5.0,Yok,57,0.5,124,2,12,629,635,947.0,16,Yok,Var,Var,Çok Ucuz,Siyah
1515,Yok,2.6,Yok,0.0,Var,56,0.9,184,3,1,1438,1593,262.0,20,Var,Var,Yok,Çok Ucuz,Kahverengi
1703,Var,0.5,Yok,5.0,Var,23,0.2,92,6,7,134,521,793.0,17,Var,Var,Yok,Çok Ucuz,Siyah
853,Var,2.0,Yok,10.0,Var,3,0.6,200,2,16,674,740,3701.0,8,Var,Var,Yok,Pahalı,Mor
1758,Var,0.5,Yok,11.0,Var,13,0.6,190,8,14,762,1864,1897.0,15,Var,Yok,Yok,Normal,Kahverengi
1589,Var,2.2,Var,2.0,Yok,58,0.1,128,4,4,957,1911,3961.0,14,Var,Yok,Var,Pahalı,Kahverengi
511,Yok,0.9,Var,15.0,Var,24,0.6,136,3,18,367,1264,2378.0,4,Var,Yok,Yok,Ucuz,Turuncu
1994,Yok,1.5,Var,2.0,Var,7,0.5,146,8,7,447,1435,3622.0,20,Var,Yok,Var,Pahalı,Turkuaz
1712,Yok,1.4,Yok,1.0,Yok,63,0.5,137,7,12,747,1126,3652.0,19,Var,Yok,Yok,Pahalı,Yeşil
1554,Yok,2.7,Var,3.0,Var,47,0.7,185,5,12,319,1367,509.0,19,Var,Yok,Yok,Çok Ucuz,Yeşil
1117,Yok,0.5,Yok,1.0,Yok,12,0.6,144,7,8,798,817,2895.0,16,Var,Var,Yok,Normal,Siyah
1023,Var,0.7,Yok,2.0,Var,63,0.7,153,7,8,367,1985,3155.0,7,Var,Var,Var,Pahalı,Siyah
1310,Yok,2.3,Var,3.0,Yok,15,0.2,150,5,11,954,970,2518.0,5,Yok,Var,Var,Normal,Turuncu
596,Yok,1.4,Yok,8.0,Yok,46,0.6,165,1,18,953,984,2505.0,15,Var,Var,Yok,Ucuz,Kırmızı
1034,Yok,2.6,Var,2.0,Var,45,0.3,190,3,4,182,1293,969.0,7,Var,Yok,Yok,Çok Ucuz,Gri
1113,Yok,0.6,Var,0.0,Yok,25,0.3,145,1,10,1047,1312,277.0,12,Var,Yok,Var,Çok Ucuz,Siyah
1923,Yok,1.3,Yok,3.0,Yok,24,1.0,86,4,4,874,1264,2479.0,15,Var,Var,Yok,Normal,Siyah
987,Yok,2.0,Var,1.0,Yok,20,0.8,192,7,3,412,565,1454.0,8,Var,Var,Yok,Çok Ucuz,Mor
1101,Yok,1.8,Yok,0.0,Yok,31,0.2,148,2,7,387,1269,2196.0,19,Yok,Var,Var,Ucuz,Yeşil
686,Var,2.7,Var,0.0,Yok,36,0.1,194,4,1,64,745,1503.0,13,Yok,Yok,Yok,Çok Ucuz,Turuncu
1966,Var,1.4,Var,2.0,Yok,40,0.9,185,8,18,1197,1987,1185.0,20,Yok,Var,Yok,Normal,Mor
1232,Yok,2.9,Var,1.0,Var,24,0.3,169,5,17,361,809,1257.0,16,Var,Yok,Yok,Çok Ucuz,Turuncu
1380,Var,2.1,Var,1.0,Var,4,0.8,92,3,13,420,500,797.0,15,Var,Var,Yok,Çok Ucuz,Beyaz
765,Yok,2.9,Yok,0.0,Var,18,0.1,153,7,0,6,793,1066.0,16,Var,Var,Yok,Çok Ucuz,Yeşil
1557,Yok,2.8,Var,16.0,Yok,2,0.1,123,5,20,1107,1442,2690.0,9,Yok,Yok,Var,Pahalı,Gri
764,Var,1.2,Var,1.0,Yok,13,1.0,152,8,2,361,511,3148.0,6,Var,Var,Yok,Normal,Kırmızı
1344,Yok,1.5,Yok,1.0,Yok,14,0.5,190,1,3,419,556,2074.0,5,Var,Var,Yok,Ucuz,Gri
1011,Yok,1.1,Yok,4.0,Var,36,0.2,131,7,18,481,749,2261.0,16,Var,Var,Var,Ucuz,Sarı
1856,Yok,0.5,Var,0.0,Var,24,0.1,155,5,1,277,1155,2052.0,10,Var,Var,Yok,Normal,Gri
1973,Var,0.5,Var,3.0,Yok,21,0.8,95,8,7,127,507,1724.0,8,Yok,Yok,Var,Ucuz,Beyaz
873,Var,0.5,Var,6.0,Yok,8,0.6,152,7,9,1257,1411,575.0,7,Var,Yok,Var,Çok Ucuz,Yeşil
623,Yok,2.0,Yok,2.0,Yok,6,0.1,127,3,4,144,672,3657.0,19,Var,Var,Yok,Normal,Mavi
1895,Yok,0.5,Yok,2.0,Var,5,0.7,134,1,11,725,1335,774.0,6,Var,Var,Yok,Ucuz,Yeşil
684,Var,0.9,Var,3.0,Var,63,1.0,157,5,9,159,1738,3756.0,12,Var,Var,Var,Pahalı,Kırmızı
737,Var,2.4,Var,7.0,Yok,49,0.6,193,4,16,781,1463,2951.0,10,Yok,Var,Yok,Normal,Beyaz
954,Var,0.5,Yok,0.0,Yok,50,0.3,134,2,11,228,1058,438.0,2,Var,Yok,Yok,Çok Ucuz,Pembe
1329,Var,1.0,Yok,1.0,Yok,52,0.9,181,6,2,1053,1458,1228.0,6,Var,Yok,Var,Ucuz,Turkuaz
1057,Yok,2.1,Yok,4.0,Yok,5,0.5,154,5,13,416,1055,3705.0,13,Var,Yok,Yok,Pahalı,Gri
1279,Var,2.5,Yok,5.0,Var,7,0.5,105,6,6,560,1633,1150.0,7,Var,Yok,Yok,Ucuz,Kırmızı
771,Var,0.5,Var,0.0,Var,33,0.1,157,3,17,776,1247,920.0,10,Var,Var,Var,Çok Ucuz,Siyah
816,Var,0.5,Yok,4.0,Yok,14,0.9,198,3,13,149,558,1018.0,15,Var,Yok,Yok,Çok Ucuz,Pembe
1395,Yok,1.8,Var,0.0,Yok,23,0.1,111,3,1,213,705,2571.0,13,Var,Yok,Var,Normal,Beyaz
1451,Var,0.5,Yok,5.0,Var,57,0.6,181,8,12,812,1456,3038.0,18,Var,Yok,Var,Pahalı,Mor
1278,Var,1.2,Yok,10.0,Var,60,0.6,172,7,14,1244,1504,3142.0,19,Var,Yok,Var,Pahalı,Beyaz
1512,Var,0.5,Yok,1.0,Yok,52,0.1,131,1,14,333,952,3002.0,7,Yok,Yok,Var,Normal,Kırmızı
1472,Yok,3.0,Yok,4.0,Var,20,0.3,169,2,6,443,892,797.0,11,Var,Var,Yok,Çok Ucuz,Gri
1251,Yok,0.5,Var,10.0,Var,29,0.7,133,6,16,308,591,1052.0,11,Var,Yok,Yok,Çok Ucuz,Pembe
748,Var,1.7,Yok,0.0,Var,27,0.9,150,8,4,450,1554,2126.0,7,Var,Yok,Yok,Ucuz,Yeşil
1456,Yok,1.6,Var,9.0,Var,39,0.1,80,8,10,815,1666,3998.0,13,Var,Var,Yok,Pahalı,Kırmızı
625,Var,1.9,Yok,12.0,Var,33,0.2,191,1,20,431,550,3801.0,2,Var,Yok,Yok,Normal,Sarı
1137,Yok,2.2,Yok,6.0,Var,3,0.9,173,5,7,1250,1285,316.0,17,Var,Yok,Yok,Çok Ucuz,Siyah
940,Yok,2.9,Yok,0.0,Yok,16,0.7,115,4,1,499,1090,2192.0,9,Var,Var,Var,Ucuz,Turuncu
1387,Yok,0.5,Yok,0.0,Var,61,0.5,98,3,0,785,1151,629.0,11,Var,Var,Yok,Çok Ucuz,Siyah
1254,Var,1.2,Yok,2.0,Var,27,0.2,134,2,10,1288,1372,817.0,16,Var,Var,Var,Çok Ucuz,Kırmızı
1549,Var,0.5,Yok,4.0,Yok,8,0.4,158,5,7,721,1514,1998.0,15,Var,Var,Yok,Normal,Mavi
645,Yok,0.5,Yok,1.0,Yok,41,1.0,197,7,10,327,580,2962.0,4,Var,Var,Var,Normal,Turuncu
705,Var,0.5,Yok,5.0,Var,57,0.9,155,6,9,1114,1374,1509.0,18,Var,Var,Var,Ucuz,Beyaz
1135,Var,2.0,Var,0.0,Yok,46,0.3,83,1,4,293,1846,3029.0,9,Var,Var,Var,Pahalı,Turuncu
841,Yok,0.5,Yok,6.0,Var,11,0.3,81,5,14,125,675,957.0,11,Var,Var,Yok,Çok Ucuz,Siyah
1320,Yok,2.1,Var,0.0,Var,41,0.6,144,7,2,123,1229,542.0,14,Var,Var,Yok,Çok Ucuz,Siyah
1231,Yok,1.2,Var,5.0,Yok,54,0.8,185,3,10,632,1184,1762.0,6,Var,Var,Yok,Ucuz,Gri
1485,Var,0.9,Var,0.0,Var,28,0.8,158,5,1,371,1023,3241.0,11,Var,Var,Yok,Pahalı,Siyah
1935,Yok,0.5,Yok,0.0,Var,29,0.6,124,5,9,806,860,455.0,6,Var,Yok,Var,Çok Ucuz,Kahverengi
1653,Yok,0.5,Var,2.0,Var,37,0.9,176,4,6,447,1785,3955.0,18,Var,Var,Var,Pahalı,Mor
1281,Var,2.8,Var,3.0,Var,8,0.3,144,4,19,590,954,1851.0,9,Var,Var,Yok,Ucuz,Pembe
1699,Yok,0.5,Var,1.0,Yok,59,0.5,97,4,3,466,1768,3796.0,12,Yok,Var,Var,Pahalı,Turuncu
781,Var,1.3,Var,1.0,Yok,64,0.2,88,2,7,368,607,3862.0,9,Yok,Yok,Yok,Pahalı,Kırmızı
1835,Var,2.3,Yok,4.0,Var,11,0.1,193,7,13,385,583,448.0,14,Var,Yok,Yok,Çok Ucuz,Beyaz
1447,Var,2.5,Var,2.0,Yok,9,0.2,155,8,16,737,1455,568.0,8,Yok,Yok,Yok,Çok Ucuz,Kırmızı
1177,Yok,0.9,Yok,1.0,Var,29,0.4,191,2,8,178,882,311.0,19,Var,Yok,Yok,Çok Ucuz,Yeşil
1983,Var,0.5,Var,3.0,Yok,43,1.0,87,6,10,349,676,2775.0,3,Yok,Var,Var,Normal,Turkuaz
1271,Yok,1.5,Var,0.0,Yok,2,0.9,161,1,1,1260,1788,892.0,20,Yok,Var,Yok,Ucuz,Kırmızı
1708,Yok,0.8,Yok,8.0,Var,14,0.9,197,4,16,263,1345,1247.0,16,Var,Yok,Yok,Ucuz,Siyah
1670,Var,1.6,Var,0.0,Yok,47,0.8,139,8,15,1706,1886,876.0,5,Var,Var,Yok,Ucuz,Pembe
825,Var,1.5,Yok,11.0,Yok,38,0.4,94,3,18,540,783,716.0,14,Yok,Var,Yok,Çok Ucuz,Sarı
763,Yok,1.7,Var,,Var,2,0.5,92,8,14,1028,1186,1050.0,8,Var,Var,Yok,Çok Ucuz,Siyah
1236,Yok,0.9,Var,2.0,Var,57,0.1,188,1,14,517,809,1406.0,20,Var,Yok,Var,Çok Ucuz,Gri
1130,Var,0.5,Var,1.0,Var,29,0.7,130,1,14,593,1327,432.0,10,Var,Var,Var,Çok Ucuz,Turkuaz
1126,Yok,0.7,Yok,3.0,Yok,49,0.9,165,8,17,114,1726,3739.0,13,Var,Yok,Yok,Pahalı,Turkuaz
1928,Yok,2.6,Yok,5.0,Yok,5,0.8,162,5,16,229,1004,696.0,15,Var,Var,Var,Çok Ucuz,Turkuaz
1696,Yok,1.7,Yok,1.0,Yok,13,0.9,97,3,2,179,772,523.0,4,Yok,Var,Var,Çok Ucuz,Mavi
733,Yok,2.1,Yok,5.0,Var,7,0.2,174,7,10,445,1409,1403.0,2,Var,Var,Yok,Çok Ucuz,Mor
802,Var,2.4,Var,1.0,Yok,45,0.8,157,3,9,1299,1633,3713.0,8,Yok,Yok,Yok,Pahalı,Gri
1067,Yok,1.8,Var,11.0,Yok,14,0.2,146,1,15,965,1009,966.0,13,Yok,Yok,Var,Çok Ucuz,Kırmızı
1092,Yok,2.7,Var,8.0,Yok,45,0.8,185,1,10,1404,1424,1303.0,20,Yok,Var,Var,Ucuz,Beyaz
